,Date,Open*,High,Low,Close**,Volume,Market Cap
0,2018-10-26,0.45696099999999995,0.46028800000000003,0.453618,0.45928800000000003,235514000,18372344917
1,2018-10-25,0.45578,0.462766,0.45268100000000006,0.45805200000000007,273380000,18230128937
2,2018-10-24,0.461505,0.46707,0.45449700000000004,0.457237,295115000,18459092599
3,2018-10-23,0.45307,0.471596,0.439644,0.46205799999999997,445238000,18121722845
4,2018-10-22,0.456089,0.458188,0.450583,0.45310900000000004,249302000,18242475905
5,2018-10-21,0.458863,0.463629,0.45541099999999995,0.45669399999999993,262867000,18353416238
6,2018-10-20,0.45393599999999995,0.461899,0.45106999999999997,0.45915100000000003,277061000,18156365400
7,2018-10-19,0.457344,0.460625,0.45036899999999996,0.45417799999999997,303401000,18292697001
8,2018-10-18,0.467653,0.47462200000000004,0.44729399999999997,0.457725,476876000,18705009203
9,2018-10-17,0.46970100000000004,0.47852100000000003,0.460343,0.46819700000000003,526538000,18786911870
10,2018-10-16,0.44806599999999996,0.47098999999999996,0.44531899999999996,0.470253,605102000,17921587053
11,2018-10-15,0.401654,0.47213299999999997,0.396701,0.447316,1041470000,16065199320
12,2018-10-14,0.418573,0.424992,0.40146,0.40328600000000003,289195000,16741923546
13,2018-10-13,0.41629399999999994,0.425624,0.41451499999999997,0.418878,373875000,16650777937
14,2018-10-12,0.379313,0.43954399999999993,0.378914,0.41911499999999996,820154000,15171606884
15,2018-10-11,0.46149700000000005,0.46149700000000005,0.381614,0.38313,791202000,18458793401
16,2018-10-10,0.47915100000000005,0.47915100000000005,0.459042,0.462387,412207000,19135108955
17,2018-10-09,0.490604,0.491133,0.471116,0.479857,416867000,19592477417
18,2018-10-08,0.484018,0.496593,0.479386,0.48975100000000005,540832000,19329458625
19,2018-10-07,0.49026800000000004,0.49026800000000004,0.469887,0.48203900000000005,548645000,19579049942
20,2018-10-06,0.519354,0.520882,0.47053199999999995,0.48808199999999996,672167000,20740595570
21,2018-10-05,0.52753,0.530432,0.51032,0.519026,589636000,21067120535
22,2018-10-04,0.528892,0.547161,0.52625,0.526606,621615000,21121535015
