,Date,Open*,High,Low,Close**,Volume,Market Cap
0,2018-10-26,0.235332,0.236927,0.23068699999999998,0.23401100000000002,35741700,4446537558
1,2018-10-25,0.237535,0.239069,0.23374099999999998,0.235646,39745700,4488170362
2,2018-10-24,0.241749,0.244423,0.236891,0.23776,39973400,4567793788
3,2018-10-23,0.24249099999999998,0.24698299999999998,0.239368,0.242215,39384600,4581480109
4,2018-10-22,0.24037399999999998,0.24409499999999998,0.238244,0.24236100000000002,40765500,4541489828
5,2018-10-21,0.24372199999999997,0.24825300000000003,0.23973000000000003,0.24172399999999997,46623600,4604731426
6,2018-10-20,0.245219,0.24919899999999998,0.240961,0.244182,60012800,4633026114
7,2018-10-19,0.238869,0.246234,0.23460599999999998,0.242853,45872300,4512596871
8,2018-10-18,0.24096900000000002,0.24597800000000003,0.232275,0.239452,59461700,4552186338
9,2018-10-17,0.22956300000000002,0.243272,0.227609,0.24040300000000003,74599800,4336712175
10,2018-10-16,0.222475,0.229817,0.222002,0.22797800000000001,42468100,4202699253
11,2018-10-15,0.209662,0.23035300000000003,0.20793000000000003,0.22300100000000003,71749600,3960635665
12,2018-10-14,0.214765,0.219311,0.20879299999999998,0.210144,36498700,4057047215
13,2018-10-13,0.21558899999999998,0.219563,0.214387,0.21481,46116600,4072615507
14,2018-10-12,0.206477,0.21839299999999998,0.206083,0.21603200000000003,48988300,3900481942
15,2018-10-11,0.240941,0.240941,0.206578,0.207037,75872400,4551526690
16,2018-10-10,0.243664,0.24579600000000001,0.23821199999999998,0.24159299999999997,40184400,4602637631
17,2018-10-09,0.249569,0.250283,0.242846,0.24391500000000002,40657100,4714020557
18,2018-10-08,0.24399099999999999,0.254004,0.2412,0.249009,41913600,4588704523
19,2018-10-07,0.24237199999999998,0.246788,0.23760599999999998,0.24513800000000002,33460000,4558243170
20,2018-10-06,0.245137,0.247914,0.238837,0.239771,34392600,4607309123
21,2018-10-05,0.2435,0.24761999999999998,0.24046900000000002,0.24519200000000002,38001100,4575879699
22,2018-10-04,0.240654,0.24839299999999997,0.24001999999999998,0.24427800000000002,36170200,4522007668
23,2018-10-03,0.24793400000000002,0.249178,0.23782899999999998,0.24113600000000002,47661800,4658807412
24,2018-10-02,0.258257,0.259782,0.248286,0.248286,50886900,4852643880
25,2018-10-01,0.259081,0.263545,0.253404,0.258404,67813900,4868127946
26,2018-09-30,0.254448,0.262696,0.252677,0.25959899999999997,64864600,4781069068
27,2018-09-29,0.25245300000000004,0.259334,0.245518,0.25390799999999997,54822100,4743584718
28,2018-09-28,0.259997,0.262948,0.249273,0.254127,63003000,4885324977
29,2018-09-27,0.24398499999999998,0.264678,0.24398499999999998,0.259216,99370800,4584459314
30,2018-09-26,0.250619,0.257956,0.238515,0.244767,89889500,4709121402
31,2018-09-25,0.258395,0.258395,0.233449,0.252306,118361000,4855095332
32,2018-09-24,0.279833,0.282503,0.254954,0.259048,135616000,5257900306
33,2018-09-23,0.23943299999999998,0.300275,0.238815,0.281478,317587000,4497843172
34,2018-09-22,0.24806399999999998,0.24950799999999998,0.23100300000000001,0.239225,76614200,4659990709
35,2018-09-21,0.233042,0.275536,0.231694,0.24921100000000002,182926000,4377795045
36,2018-09-20,0.20656799999999997,0.24143499999999998,0.205852,0.231897,89258100,3880460135
37,2018-09-19,0.207512,0.21115799999999998,0.199817,0.20656300000000002,48741100,3898036033
38,2018-09-18,0.196495,0.214757,0.194385,0.20841700000000002,55982400,3690980981
39,2018-09-17,0.20610799999999999,0.20878200000000002,0.19563,0.196827,42653700,3871542055
40,2018-09-16,0.203086,0.208485,0.199028,0.20651,41913100,3814773200
41,2018-09-15,0.201211,0.20563299999999998,0.200511,0.203202,37685700,3779558874
42,2018-09-14,0.20697800000000002,0.209517,0.198855,0.201743,49018400,3887897135
43,2018-09-13,0.197915,0.21113200000000001,0.197915,0.207806,68042900,3717594934
44,2018-09-12,0.201214,0.20700500000000002,0.186384,0.198293,81499500,3779566996
45,2018-09-11,0.19147999999999998,0.206932,0.185084,0.201071,77490400,3596627832
46,2018-09-10,0.191119,0.19537100000000002,0.188329,0.190839,51759700,3589831938
47,2018-09-09,0.19429100000000002,0.202852,0.190194,0.192781,54678800,3649423965
48,2018-09-08,0.207994,0.211684,0.19317,0.194437,52306100,3906811887
49,2018-09-07,0.206841,0.211473,0.200723,0.20766199999999999,60828100,3885147360
50,2018-09-06,0.20590799999999998,0.207484,0.19550399999999998,0.207484,71466100,3865667709
